Preferred_Name	Name	Source
ENSG00000067182	ENSP00000438343	Ensembl Protein ID
ENSG00000067182	ENSP00000439981	Ensembl Protein ID
ENSG00000067182	ENSP00000441803	Ensembl Protein ID
ENSG00000067182	ENSP00000442059	Ensembl Protein ID
ENSG00000067182	ENSP00000442405	Ensembl Protein ID
ENSG00000067182	ENSP00000442919	Ensembl Protein ID
ENSG00000067182	7132	Entrez Gene ID
ENSG00000067182	TNFRSF1A	Gene Name
ENSG00000067182	NP_001056	RefSeq Protein ID
ENSG00000067182	NM_001065	RefSeq mRNA ID
ENSG00000067182	CD120a	Synonym
ENSG00000067182	TNF-R	Synonym
ENSG00000067182	TNF-R-I	Synonym
ENSG00000067182	TNF-R55	Synonym
ENSG00000067182	TNFAR	Synonym
ENSG00000067182	TNFR1	Synonym
ENSG00000067182	TNFR60	Synonym
ENSG00000067182	P19438	Uniprot ID
ENSG00000068654	ENSG00000068654	Ensembl Gene ID
ENSG00000068654	ENSP00000263857	Ensembl Protein ID
ENSG00000068654	ENSP00000386300	Ensembl Protein ID
ENSG00000068654	ENSP00000386423	Ensembl Protein ID
ENSG00000068654	ENSP00000397321	Ensembl Protein ID
ENSG00000068654	25885	Entrez Gene ID
ENSG00000068654	POLR1A	Gene Name
ENSG00000068654	NP_056240	RefSeq Protein ID
ENSG00000068654	NM_015425	RefSeq mRNA ID
ENSG00000068654	DKFZP586M0122	Synonym
ENSG00000068654	FLJ21915	Synonym
ENSG00000068654	RPO1-4	Synonym
ENSG00000068654	O95602	Uniprot ID
ENSG00000070190	ENSG00000070190	Ensembl Gene ID
ENSG00000070190	ENSP00000296414	Ensembl Protein ID
ENSG00000070190	ENSP00000423602	Ensembl Protein ID
ENSG00000070190	27071	Entrez Gene ID
ENSG00000070190	DAPP1	Gene Name
ENSG00000070190	NP_001293080	RefSeq Protein ID
ENSG00000070190	NP_055210	RefSeq Protein ID
ENSG00000070190	NM_001306151	RefSeq mRNA ID
ENSG00000070190	NM_014395	RefSeq mRNA ID
ENSG00000070190	BAM32	Synonym
ENSG00000070190	Q9UN19	Uniprot ID
ENSG00000070814	ENSG00000070814	Ensembl Gene ID
ENSG00000070814	ENSP00000325223	Ensembl Protein ID
ENSG00000070814	ENSP00000367028	Ensembl Protein ID
ENSG00000070814	ENSP00000377811	Ensembl Protein ID
ENSG00000070814	ENSP00000390717	Ensembl Protein ID
ENSG00000070814	ENSP00000406888	Ensembl Protein ID
ENSG00000070814	ENSP00000409944	Ensembl Protein ID
ENSG00000070814	ENSP00000421655	Ensembl Protein ID
ENSG00000070814	ENSP00000422567	Ensembl Protein ID
ENSG00000070814	ENSP00000426471	Ensembl Protein ID
ENSG00000070814	ENSP00000426587	Ensembl Protein ID
ENSG00000070814	ENSP00000427484	Ensembl Protein ID
ENSG00000070814	6949	Entrez Gene ID
ENSG00000070814	TCOF1	Gene Name
ENSG00000070814	NP_000347	RefSeq Protein ID
ENSG00000070814	NP_001008657	RefSeq Protein ID
ENSG00000070814	NP_001128715	RefSeq Protein ID
ENSG00000070814	NP_001128716	RefSeq Protein ID
ENSG00000070814	NP_001128717	RefSeq Protein ID
ENSG00000070814	NP_001182070	RefSeq Protein ID
ENSG00000070814	NM_000356	RefSeq mRNA ID
ENSG00000070814	NM_001008657	RefSeq mRNA ID
ENSG00000070814	NM_001135243	RefSeq mRNA ID
ENSG00000070814	NM_001135244	RefSeq mRNA ID
ENSG00000070814	NM_001135245	RefSeq mRNA ID
ENSG00000070814	NM_001195141	RefSeq mRNA ID
ENSG00000070814	TCS	Synonym
ENSG00000070814	treacle	Synonym
ENSG00000070814	Q13428	Uniprot ID
ENSG00000070961	ENSG00000070961	Ensembl Gene ID
ENSG00000070961	ENSP00000261173	Ensembl Protein ID
ENSG00000070961	ENSP00000352054	Ensembl Protein ID
ENSG00000070961	ENSP00000376869	Ensembl Protein ID
ENSG00000070961	ENSP00000392043	Ensembl Protein ID
ENSG00000070961	ENSP00000447041	Ensembl Protein ID
ENSG00000070961	ENSP00000447096	Ensembl Protein ID
ENSG00000070961	ENSP00000489171	Ensembl Protein ID
ENSG00000070961	490	Entrez Gene ID
ENSG00000070961	ATP2B1	Gene Name
ENSG00000070961	NP_001001323	RefSeq Protein ID
ENSG00000070961	NP_001673	RefSeq Protein ID
ENSG00000070961	NM_001001323	RefSeq mRNA ID
ENSG00000070961	NM_001682	RefSeq mRNA ID
ENSG00000070961	PMCA1	Synonym
ENSG00000070961	P20020	Uniprot ID
ENSG00000071537	ENSG00000071537	Ensembl Gene ID
ENSG00000071537	ENSP00000337053	Ensembl Protein ID
ENSG00000071537	ENSP00000450709	Ensembl Protein ID
ENSG00000071537	ENSP00000451144	Ensembl Protein ID
ENSG00000071537	6400	Entrez Gene ID
ENSG00000071537	SEL1L	Gene Name
ENSG00000071537	NP_001231913	RefSeq Protein ID
ENSG00000071537	NP_005056	RefSeq Protein ID
ENSG00000071537	NM_001244984	RefSeq mRNA ID
ENSG00000071537	NM_005065	RefSeq mRNA ID
ENSG00000071537	IBD2	Synonym
ENSG00000071537	SEL1L1	Synonym
ENSG00000071537	Q9UBV2	Uniprot ID
ENSG00000072756	ENSG00000072756	Ensembl Gene ID
ENSG00000072756	ENSP00000251607	Ensembl Protein ID
ENSG00000072756	ENSP00000280591	Ensembl Protein ID
ENSG00000072756	ENSP00000342985	Ensembl Protein ID
ENSG00000072756	ENSP00000380881	Ensembl Protein ID
ENSG00000072756	ENSP00000385745	Ensembl Protein ID
ENSG00000072756	ENSP00000388615	Ensembl Protein ID
ENSG00000072756	ENSP00000400394	Ensembl Protein ID
ENSG00000072756	ENSP00000415100	Ensembl Protein ID
ENSG00000072756	51095	Entrez Gene ID
ENSG00000072756	TRNT1	Gene Name
ENSG00000072756	NP_001289875	RefSeq Protein ID
ENSG00000072756	NP_886552	RefSeq Protein ID
ENSG00000072756	NM_001302946	RefSeq mRNA ID
ENSG00000072756	NM_182916	RefSeq mRNA ID
ENSG00000072756	CCA1	Synonym
ENSG00000072756	CGI-47	Synonym
ENSG00000072756	MtCCA	Synonym
ENSG00000072756	Q96Q11	Uniprot ID
ENSG00000075975	ENSG00000075975	Ensembl Gene ID
ENSG00000075975	ENSP00000170447	Ensembl Protein ID
ENSG00000075975	ENSP00000396340	Ensembl Protein ID
ENSG00000075975	ENSP00000397983	Ensembl Protein ID
ENSG00000075975	23609	Entrez Gene ID
ENSG00000075975	MKRN2	Gene Name
ENSG00000075975	NP_001258636	RefSeq Protein ID
ENSG00000075975	NP_054879	RefSeq Protein ID
ENSG00000075975	NM_001271707	RefSeq mRNA ID
ENSG00000075975	NM_014160	RefSeq mRNA ID
ENSG00000075975	HSPC070	Synonym
ENSG00000075975	RNF62	Synonym
ENSG00000075975	Q9H000	Uniprot ID
ENSG00000078061	ENSG00000078061	Ensembl Gene ID
ENSG00000078061	ENSP00000290277	Ensembl Protein ID
ENSG00000078061	ENSP00000366238	Ensembl Protein ID
ENSG00000078061	ENSP00000366244	Ensembl Protein ID
ENSG00000078061	369	Entrez Gene ID
ENSG00000078061	ARAF	Gene Name
ENSG00000078061	NP_001243125	RefSeq Protein ID
ENSG00000078061	NP_001243126	RefSeq Protein ID
ENSG00000078061	NP_001645	RefSeq Protein ID
ENSG00000078061	NM_001256196	RefSeq mRNA ID
ENSG00000078061	NM_001256197	RefSeq mRNA ID
ENSG00000078061	NM_001654	RefSeq mRNA ID
ENSG00000078061	ARAF1	Synonym
ENSG00000078061	P10398	Uniprot ID
ENSG00000079335	ENSG00000079335	Ensembl Gene ID
ENSG00000079335	ENSP00000336739	Ensembl Protein ID
ENSG00000079335	ENSP00000354916	Ensembl Protein ID
ENSG00000079335	ENSP00000359142	Ensembl Protein ID
ENSG00000079335	ENSP00000388501	Ensembl Protein ID
ENSG00000079335	ENSP00000489217	Ensembl Protein ID
ENSG00000079335	8556	Entrez Gene ID
ENSG00000079335	CDC14A	Gene Name
ENSG00000079335	NP_001306139	RefSeq Protein ID
ENSG00000079335	NP_001306140	RefSeq Protein ID
ENSG00000079335	NP_003663	RefSeq Protein ID
ENSG00000079335	NP_201569	RefSeq Protein ID
ENSG00000079335	NP_201570	RefSeq Protein ID
ENSG00000079335	NM_001319211	RefSeq mRNA ID
ENSG00000079335	NM_003672	RefSeq mRNA ID
ENSG00000079335	NM_033312	RefSeq mRNA ID
ENSG00000079335	NM_033313	RefSeq mRNA ID
ENSG00000079335	cdc14	Synonym
ENSG00000079335	Cdc14A1	Synonym
ENSG00000079335	Cdc14A2	Synonym
ENSG00000079335	Q9UNH5	Uniprot ID
ENSG00000080709	ENSG00000080709	Ensembl Gene ID
ENSG00000080709	ENSP00000264773	Ensembl Protein ID
ENSG00000080709	ENSP00000421095	Ensembl Protein ID
ENSG00000080709	ENSP00000421439	Ensembl Protein ID
ENSG00000080709	ENSP00000427120	Ensembl Protein ID
ENSG00000080709	ENSP00000483124	Ensembl Protein ID
ENSG00000080709	ENSP00000487849	Ensembl Protein ID
ENSG00000080709	3781	Entrez Gene ID
ENSG00000080709	KCNN2	Gene Name
ENSG00000080709	NP_001265133	RefSeq Protein ID
ENSG00000080709	NP_067627	RefSeq Protein ID
ENSG00000080709	NP_740721	RefSeq Protein ID
ENSG00000080709	NM_001278204	RefSeq mRNA ID
ENSG00000080709	NM_021614	RefSeq mRNA ID
ENSG00000080709	NM_170775	RefSeq mRNA ID
ENSG00000080709	hSK2	Synonym
ENSG00000080709	KCa2.2	Synonym
ENSG00000080709	Q9H2S1	Uniprot ID
ENSG00000080802	ENSG00000080802	Ensembl Gene ID
ENSG00000080802	ENSP00000326731	Ensembl Protein ID
ENSG00000080802	ENSP00000348485	Ensembl Protein ID
ENSG00000080802	ENSP00000354673	Ensembl Protein ID
ENSG00000080802	ENSP00000388491	Ensembl Protein ID
ENSG00000080802	ENSP00000399108	Ensembl Protein ID
ENSG00000080802	ENSP00000406777	Ensembl Protein ID
ENSG00000080802	ENSP00000416532	Ensembl Protein ID
ENSG00000080802	ENSP00000445508	Ensembl Protein ID
ENSG00000080802	4850	Entrez Gene ID
ENSG00000080802	CNOT4	Gene Name
ENSG00000080802	NP_001008226	RefSeq Protein ID
ENSG00000080802	NP_001177776	RefSeq Protein ID
ENSG00000080802	NP_001177777	RefSeq Protein ID
ENSG00000080802	NP_001177778	RefSeq Protein ID
ENSG00000080802	NP_001177779	RefSeq Protein ID
ENSG00000080802	NP_037448	RefSeq Protein ID
ENSG00000080802	NM_001008225	RefSeq mRNA ID
ENSG00000080802	NM_001190847	RefSeq mRNA ID
ENSG00000080802	NM_001190848	RefSeq mRNA ID
ENSG00000080802	NM_001190849	RefSeq mRNA ID
ENSG00000080802	NM_001190850	RefSeq mRNA ID
ENSG00000080802	NM_013316	RefSeq mRNA ID
ENSG00000080802	CLONE243	Synonym
ENSG00000080802	NOT4	Synonym
ENSG00000080802	NOT4H	Synonym
ENSG00000080802	O95628	Uniprot ID
ENSG00000083454	ENSG00000083454	Ensembl Gene ID
ENSG00000083454	ENSP00000225328	Ensembl Protein ID
ENSG00000083454	ENSP00000342161	Ensembl Protein ID
ENSG00000083454	ENSP00000447545	Ensembl Protein ID
ENSG00000083454	ENSP00000447815	Ensembl Protein ID
ENSG00000083454	ENSP00000448355	Ensembl Protein ID
ENSG00000083454	ENSP00000449495	Ensembl Protein ID
ENSG00000083454	ENSP00000450006	Ensembl Protein ID
ENSG00000083454	ENSP00000467707	Ensembl Protein ID
ENSG00000083454	5026	Entrez Gene ID
ENSG00000083454	P2RX5	Gene Name
ENSG00000083454	NP_001191448	RefSeq Protein ID
ENSG00000083454	NP_001191449	RefSeq Protein ID
ENSG00000083454	NP_002552	RefSeq Protein ID
ENSG00000083454	NP_778255	RefSeq Protein ID
ENSG00000083454	NM_001204519	RefSeq mRNA ID
ENSG00000083454	NM_001204520	RefSeq mRNA ID
ENSG00000083454	NM_002561	RefSeq mRNA ID
ENSG00000083454	NM_175080	RefSeq mRNA ID
ENSG00000083454	P2X5	Synonym
ENSG00000083454	Q93086	Uniprot ID
ENSG00000085491	ENSG00000085491	Ensembl Gene ID
ENSG00000085491	ENSP00000264128	Ensembl Protein ID
ENSG00000085491	ENSP00000359058	Ensembl Protein ID
ENSG00000085491	ENSP00000454393	Ensembl Protein ID
ENSG00000085491	ENSP00000457733	Ensembl Protein ID
ENSG00000085491	29957	Entrez Gene ID
ENSG00000085491	SLC25A24	Gene Name
ENSG00000085491	NP_037518	RefSeq Protein ID
ENSG00000085491	NP_998816	RefSeq Protein ID
ENSG00000085491	NM_013386	RefSeq mRNA ID
ENSG00000085491	NM_213651	RefSeq mRNA ID
ENSG00000085491	DKFZp586G0123	Synonym
ENSG00000085491	Q6NUK1	Uniprot ID
ENSG00000087095	ENSG00000087095	Ensembl Gene ID
ENSG00000087095	ENSP00000384625	Ensembl Protein ID
ENSG00000087095	ENSP00000433117	Ensembl Protein ID
ENSG00000087095	ENSP00000464656	Ensembl Protein ID
ENSG00000087095	51701	Entrez Gene ID
ENSG00000087095	NLK	Gene Name
ENSG00000087095	NP_057315	RefSeq Protein ID
ENSG00000087095	NM_016231	RefSeq mRNA ID
ENSG00000087095	Q9UBE8	Uniprot ID
ENSG00000088451	ENSG00000088451	Ensembl Gene ID
ENSG00000088451	ENSP00000261296	Ensembl Protein ID
ENSG00000088451	23483	Entrez Gene ID
ENSG00000088451	TGDS	Gene Name
ENSG00000088451	NP_001291359	RefSeq Protein ID
ENSG00000088451	NP_055120	RefSeq Protein ID
ENSG00000088451	NM_001304430	RefSeq mRNA ID
ENSG00000088451	NM_014305	RefSeq mRNA ID
ENSG00000088451	SDR2E1	Synonym
ENSG00000088451	TDPGD	Synonym
ENSG00000088451	O95455	Uniprot ID
ENSG00000089351	ENSG00000089351	Ensembl Gene ID
ENSG00000089351	ENSP00000439267	Ensembl Protein ID
ENSG00000089351	ENSP00000441032	Ensembl Protein ID
ENSG00000089351	ENSP00000470220	Ensembl Protein ID
ENSG00000089351	ENSP00000471290	Ensembl Protein ID
ENSG00000089351	ENSP00000474401	Ensembl Protein ID
ENSG00000089351	57655	Entrez Gene ID
ENSG00000089351	GRAMD1A	Gene Name
ENSG00000089351	NP_001129671	RefSeq Protein ID
ENSG00000089351	NP_001306963	RefSeq Protein ID
ENSG00000089351	NP_001306964	RefSeq Protein ID
ENSG00000089351	NP_001306965	RefSeq Protein ID
ENSG00000089351	NP_065946	RefSeq Protein ID
ENSG00000089351	NM_001136199	RefSeq mRNA ID
ENSG00000089351	NM_001320034	RefSeq mRNA ID
ENSG00000089351	NM_001320035	RefSeq mRNA ID
ENSG00000089351	NM_001320036	RefSeq mRNA ID
ENSG00000089351	NM_020895	RefSeq mRNA ID
ENSG00000089351	FLJ90346	Synonym
ENSG00000089351	KIAA1533	Synonym
ENSG00000089351	Q96CP6	Uniprot ID
ENSG00000090060	ENSG00000090060	Ensembl Gene ID
ENSG00000090060	ENSP00000216277	Ensembl Protein ID
ENSG00000090060	ENSP00000376716	Ensembl Protein ID
ENSG00000090060	ENSP00000450437	Ensembl Protein ID
ENSG00000090060	ENSP00000450534	Ensembl Protein ID
ENSG00000090060	ENSP00000450564	Ensembl Protein ID
ENSG00000090060	ENSP00000450812	Ensembl Protein ID
ENSG00000090060	ENSP00000451267	Ensembl Protein ID
ENSG00000090060	ENSP00000451600	Ensembl Protein ID
ENSG00000090060	ENSP00000451757	Ensembl Protein ID
ENSG00000090060	ENSP00000452578	Ensembl Protein ID
ENSG00000090060	10914	Entrez Gene ID
ENSG00000090060	PAPOLA	Gene Name
ENSG00000090060	NP_001238935	RefSeq Protein ID
ENSG00000090060	NP_001238936	RefSeq Protein ID
ENSG00000090060	NP_001280556	RefSeq Protein ID
ENSG00000090060	NP_001280557	RefSeq Protein ID
ENSG00000090060	NP_001280561	RefSeq Protein ID
ENSG00000090060	NP_116021	RefSeq Protein ID
ENSG00000090060	NM_001252006	RefSeq mRNA ID
ENSG00000090060	NM_001252007	RefSeq mRNA ID
ENSG00000090060	NM_001293627	RefSeq mRNA ID
ENSG00000090060	NM_001293628	RefSeq mRNA ID
ENSG00000090060	NM_001293632	RefSeq mRNA ID
ENSG00000090060	NM_032632	RefSeq mRNA ID
ENSG00000090060	P51003	Uniprot ID
ENSG00000090581	ENSG00000090581	Ensembl Gene ID
ENSG00000090581	ENSP00000204679	Ensembl Protein ID
ENSG00000090581	ENSP00000434413	Ensembl Protein ID
ENSG00000090581	ENSP00000435349	Ensembl Protein ID
ENSG00000090581	ENSP00000460728	Ensembl Protein ID
ENSG00000090581	ENSP00000480060	Ensembl Protein ID
ENSG00000090581	84572	Entrez Gene ID
ENSG00000090581	GNPTG	Gene Name
ENSG00000090581	NP_115909	RefSeq Protein ID
ENSG00000090581	NM_032520	RefSeq mRNA ID
ENSG00000090581	C16orf27	Synonym
ENSG00000090581	c316G12.3	Synonym
ENSG00000090581	CAB56184	Synonym
ENSG00000090581	GNPTAG	Synonym
ENSG00000090581	Q9UJJ9	Uniprot ID
ENSG00000091651	ENSG00000091651	Ensembl Gene ID
ENSG00000091651	ENSP00000219097	Ensembl Protein ID
ENSG00000091651	ENSP00000454299	Ensembl Protein ID
ENSG00000091651	ENSP00000456981	Ensembl Protein ID
ENSG00000091651	ENSP00000457282	Ensembl Protein ID
ENSG00000091651	23594	Entrez Gene ID
ENSG00000091651	ORC6	Gene Name
ENSG00000091651	NP_055136	RefSeq Protein ID
ENSG00000091651	NM_014321	RefSeq mRNA ID
ENSG00000091651	ORC6L	Synonym
ENSG00000091651	Q9Y5N6	Uniprot ID
ENSG00000092067	ENSG00000092067	Ensembl Gene ID
ENSG00000092067	ENSP00000206513	Ensembl Protein ID
ENSG00000092067	1053	Entrez Gene ID
ENSG00000092067	CEBPE	Gene Name
ENSG00000092067	NP_001796	RefSeq Protein ID
ENSG00000092067	NM_001805	RefSeq mRNA ID
ENSG00000092067	CRP1	Synonym
ENSG00000092067	Q15744	Uniprot ID
ENSG00000092140	ENSG00000092140	Ensembl Gene ID
ENSG00000092140	ENSP00000206595	Ensembl Protein ID
ENSG00000092140	ENSP00000391068	Ensembl Protein ID
ENSG00000092140	ENSP00000446535	Ensembl Protein ID
ENSG00000092140	ENSP00000446615	Ensembl Protein ID
ENSG00000092140	ENSP00000448515	Ensembl Protein ID
ENSG00000092140	ENSP00000448745	Ensembl Protein ID
ENSG00000092140	ENSP00000451147	Ensembl Protein ID
ENSG00000092140	ENSP00000451653	Ensembl Protein ID
ENSG00000092140	ENSP00000452275	Ensembl Protein ID
ENSG00000092140	55632	Entrez Gene ID
ENSG00000092140	G2E3	Gene Name
ENSG00000092140	NP_001295026	RefSeq Protein ID
ENSG00000092140	NP_060239	RefSeq Protein ID
ENSG00000092140	NM_001308097	RefSeq mRNA ID
ENSG00000092140	NM_017769	RefSeq mRNA ID
ENSG00000092140	FLJ20333	Synonym
ENSG00000092140	KIAA1333	Synonym
ENSG00000092140	PHF7B	Synonym
ENSG00000092140	Q7L622	Uniprot ID
ENSG00000095203	ENSG00000095203	Ensembl Gene ID
ENSG00000095203	ENSP00000363685	Ensembl Protein ID
ENSG00000095203	ENSP00000363694	Ensembl Protein ID
ENSG00000095203	54566	Entrez Gene ID
ENSG00000095203	EPB41L4B	Gene Name
ENSG00000095203	NP_060894	RefSeq Protein ID
ENSG00000095203	NP_061987	RefSeq Protein ID
ENSG00000095203	NM_018424	RefSeq mRNA ID
ENSG00000095203	NM_019114	RefSeq mRNA ID
ENSG00000095203	EHM2	Synonym
ENSG00000095203	Q9H329	Uniprot ID
ENSG00000099246	ENSG00000099246	Ensembl Gene ID
ENSG00000099246	ENSP00000349415	Ensembl Protein ID
ENSG00000099246	ENSP00000364960	Ensembl Protein ID
ENSG00000099246	ENSP00000407872	Ensembl Protein ID
ENSG00000099246	ENSP00000439321	Ensembl Protein ID
ENSG00000099246	ENSP00000478479	Ensembl Protein ID
ENSG00000099246	ENSP00000483927	Ensembl Protein ID
ENSG00000099246	22931	Entrez Gene ID
ENSG00000099246	RAB18	Gene Name
ENSG00000099246	NP_001243339	RefSeq Protein ID
ENSG00000099246	NP_001243340	RefSeq Protein ID
ENSG00000099246	NP_001243341	RefSeq Protein ID
ENSG00000099246	NP_001243344	RefSeq Protein ID
ENSG00000099246	NP_067075	RefSeq Protein ID
ENSG00000099246	NM_001256410	RefSeq mRNA ID
ENSG00000099246	NM_001256411	RefSeq mRNA ID
ENSG00000099246	NM_001256412	RefSeq mRNA ID
ENSG00000099246	NM_001256415	RefSeq mRNA ID
ENSG00000099246	NM_021252	RefSeq mRNA ID
ENSG00000099246	Q9NP72	Uniprot ID
ENSG00000099995	ENSG00000099995	Ensembl Gene ID
ENSG00000099995	ENSP00000215793	Ensembl Protein ID
ENSG00000099995	ENSP00000397267	Ensembl Protein ID
ENSG00000099995	ENSP00000400862	Ensembl Protein ID
ENSG00000099995	ENSP00000412715	Ensembl Protein ID
ENSG00000099995	10291	Entrez Gene ID
ENSG00000099995	SF3A1	Gene Name
ENSG00000099995	NP_005868	RefSeq Protein ID
ENSG00000099995	NM_005877	RefSeq mRNA ID
ENSG00000099995	Prp21	Synonym
ENSG00000099995	PRPF21	Synonym
ENSG00000099995	SAP114	Synonym
ENSG00000099995	SF3a120	Synonym
ENSG00000099995	Q15459	Uniprot ID
ENSG00000100027	ENSG00000100027	Ensembl Gene ID
ENSG00000100027	ENSP00000342832	Ensembl Protein ID
ENSG00000100027	ENSP00000386014	Ensembl Protein ID
ENSG00000100027	29799	Entrez Gene ID
ENSG00000100027	YPEL1	Gene Name
ENSG00000100027	NP_037445	RefSeq Protein ID
ENSG00000100027	NM_013313	RefSeq mRNA ID
ENSG00000100027	O60688	Uniprot ID
ENSG00000100101	ENSG00000100101	Ensembl Gene ID
ENSG00000100101	ENSP00000477208	Ensembl Protein ID
ENSG00000100101	RP1-37E16.12	Gene Name
ENSG00000100218	ENSG00000100218	Ensembl Gene ID
ENSG00000100218	ENSP00000216036	Ensembl Protein ID
ENSG00000100218	ENSP00000385567	Ensembl Protein ID
ENSG00000100218	ENSP00000391552	Ensembl Protein ID
ENSG00000100218	ENSP00000406822	Ensembl Protein ID
ENSG00000100218	ENSP00000414155	Ensembl Protein ID
ENSG00000100218	27156	Entrez Gene ID
ENSG00000100218	RSPH14	Gene Name
ENSG00000100218	NP_055248	RefSeq Protein ID
ENSG00000100218	NM_014433	RefSeq mRNA ID
ENSG00000100218	RTDR1	Synonym
ENSG00000100218	Q9UHP6	Uniprot ID
ENSG00000100325	ENSG00000100325	Ensembl Gene ID
ENSG00000100325	ENSP00000305502	Ensembl Protein ID
ENSG00000100325	ENSP00000380877	Ensembl Protein ID
ENSG00000100325	ENSP00000397077	Ensembl Protein ID
ENSG00000100325	ENSP00000403031	Ensembl Protein ID
ENSG00000100325	ENSP00000408930	Ensembl Protein ID
ENSG00000100325	ENSP00000410531	Ensembl Protein ID
ENSG00000100325	ENSP00000412382	Ensembl Protein ID
ENSG00000100325	ENSP00000414545	Ensembl Protein ID
ENSG00000100325	ENSP00000437570	Ensembl Protein ID
ENSG00000100325	84164	Entrez Gene ID
ENSG00000100325	ASCC2	Gene Name
ENSG00000100325	NP_001229835	RefSeq Protein ID
ENSG00000100325	NP_115580	RefSeq Protein ID
ENSG00000100325	NM_001242906	RefSeq mRNA ID
ENSG00000100325	NM_032204	RefSeq mRNA ID
ENSG00000100325	ASC1p100	Synonym
ENSG00000100325	DKFZp586O0223	Synonym
ENSG00000100325	FLJ21588	Synonym
ENSG00000100325	Q9H1I8	Uniprot ID
ENSG00000100342	ENSG00000100342	Ensembl Gene ID
ENSG00000100342	ENSP00000317674	Ensembl Protein ID
ENSG00000100342	ENSP00000380448	Ensembl Protein ID
ENSG00000100342	ENSP00000380449	Ensembl Protein ID
ENSG00000100342	ENSP00000388477	Ensembl Protein ID
ENSG00000100342	ENSP00000391206	Ensembl Protein ID
ENSG00000100342	ENSP00000391302	Ensembl Protein ID
ENSG00000100342	ENSP00000392514	Ensembl Protein ID
ENSG00000100342	ENSP00000392857	Ensembl Protein ID
ENSG00000100342	ENSP00000397141	Ensembl Protein ID
ENSG00000100342	ENSP00000404525	Ensembl Protein ID
ENSG00000100342	ENSP00000411507	Ensembl Protein ID
ENSG00000100342	8542	Entrez Gene ID
ENSG00000100342	APOL1	Gene Name
ENSG00000100342	NP_001130012	RefSeq Protein ID
ENSG00000100342	NP_001130013	RefSeq Protein ID
ENSG00000100342	NP_003652	RefSeq Protein ID
ENSG00000100342	NP_663318	RefSeq Protein ID
ENSG00000100342	NM_001136540	RefSeq mRNA ID
ENSG00000100342	NM_001136541	RefSeq mRNA ID
ENSG00000100342	NM_003661	RefSeq mRNA ID
ENSG00000100342	NM_145343	RefSeq mRNA ID
ENSG00000100342	APOL	Synonym
ENSG00000100342	O14791	Uniprot ID
ENSG00000100439	ENSG00000100439	Ensembl Gene ID
ENSG00000100439	ENSP00000216327	Ensembl Protein ID
ENSG00000100439	ENSP00000388751	Ensembl Protein ID
ENSG00000100439	ENSP00000414558	Ensembl Protein ID
ENSG00000100439	ENSP00000437385	Ensembl Protein ID
ENSG00000100439	ENSP00000438014	Ensembl Protein ID
ENSG00000100439	ENSP00000438332	Ensembl Protein ID
ENSG00000100439	ENSP00000444550	Ensembl Protein ID
ENSG00000100439	63874	Entrez Gene ID
ENSG00000100439	ABHD4	Gene Name
ENSG00000100439	NP_071343	RefSeq Protein ID
ENSG00000100439	NM_022060	RefSeq mRNA ID
ENSG00000100439	FLJ12816	Synonym
ENSG00000100439	Q8TB40	Uniprot ID
ENSG00000100485	ENSG00000100485	Ensembl Gene ID
ENSG00000100485	ENSP00000216373	Ensembl Protein ID
ENSG00000100485	ENSP00000445328	Ensembl Protein ID
ENSG00000100485	ENSP00000452553	Ensembl Protein ID
ENSG00000100485	ENSP00000484766	Ensembl Protein ID
ENSG00000100485	6655	Entrez Gene ID
ENSG00000100485	SOS2	Gene Name
ENSG00000100485	NP_008870	RefSeq Protein ID
ENSG00000100485	NM_006939	RefSeq mRNA ID
